DATE,OPEN,HIGH,LOW,CLOSE
04/03/1986,148.9199981689453,149.93499755859375,148.5500030517578,148.7100067138672
04/04/1986,148.7100067138672,148.7949981689453,146.94000244140625,147.03500366210938
04/07/1986,147.03500366210938,147.0800018310547,144.8300018310547,146.05499267578125
04/08/1986,146.05499267578125,148.94500732421875,146.05499267578125,148.92999267578125
04/09/1986,148.92999267578125,150.02999877929688,148.5449981689453,149.05499267578125
04/10/1986,149.05499267578125,151.77499389648438,149.05499267578125,151.76499938964844
04/11/1986,151.76499938964844,153.5399932861328,151.76499938964844,152.6649932861328
04/14/1986,152.6649932861328,153.97500610351562,152.48500061035156,153.9250030517578
04/15/1986,153.9250030517578,155.02499389648438,153.43499755859375,154.9199981689453
04/16/1986,154.9199981689453,158.97500610351562,154.9199981689453,158.89500427246094
04/17/1986,158.89500427246094,159.86000061035156,158.28500366210938,159.05499267578125
04/18/1986,157.375,159.15499877929688,157.35000610351562,157.66000366210938
04/21/1986,157.66000366210938,158.6300048828125,157.24000549316406,158.52499389648438
04/22/1986,157.35000610351562,159.47000122070312,157.34500122070312,157.86000061035156
04/23/1986,156.64999389648438,158.2100067138672,156.6300048828125,157.4600067138672
04/24/1986,157.4600067138672,160.16000366210938,157.4600067138672,159.85499572753906
04/25/1986,159.85499572753906,160.625,159.59500122070312,160.4600067138672
04/28/1986,160.4600067138672,160.9499969482422,159.13999938964844,159.89999389648438
04/29/1986,159.89999389648438,160.30499267578125,157.69500732421875,158.25
04/30/1986,158.25,158.40499877929688,154.78500366210938,154.91000366210938
05/01/1986,154.91000366210938,154.94000244140625,153.72500610351562,154.2050018310547
05/02/1986,154.2050018310547,155.5850067138672,154.2050018310547,155.00999450683594
05/05/1986,155.00999450683594,157.4149932861328,155.00999450683594,157.13999938964844
05/06/1986,157.13999938964844,158.08999633789062,156.85499572753906,157.125
05/07/1986,157.125,157.125,155.30999755859375,156.2550048828125
05/08/1986,156.2550048828125,157.52999877929688,156.17999267578125,157.16000366210938
05/09/1986,157.16000366210938,157.9149932861328,156.3800048828125,157.9149932861328
05/12/1986,157.9149932861328,158.2550048828125,157.36000061035156,157.75
05/13/1986,157.75,157.9199981689453,156.40499877929688,157.0500030517578
05/14/1986,157.0500030517578,157.81500244140625,156.5449981689453,157.0050048828125
05/15/1986,157.0050048828125,157.11500549316406,155.39500427246094,155.76499938964844
05/16/1986,155.76499938964844,155.86000061035156,154.38999938964844,154.9949951171875
05/19/1986,154.9949951171875,155.59500122070312,154.875,155.30999755859375
05/20/1986,155.30999755859375,157.0500030517578,155.0,157.00999450683594
05/21/1986,157.00999450683594,158.3800048828125,156.9250030517578,157.44000244140625
05/22/1986,157.44000244140625,159.6750030517578,157.25999450683594,159.6300048828125
05/23/1986,159.6300048828125,160.38999938964844,159.4149932861328,160.1649932861328
05/27/1986,160.1649932861328,161.21499633789062,159.94000244140625,161.1750030517578
05/28/1986,161.1750030517578,162.02999877929688,160.64999389648438,161.30499267578125
05/29/1986,161.30499267578125,161.82000732421875,160.2899932861328,161.6199951171875
05/30/1986,161.6199951171875,163.6199951171875,161.51499938964844,163.16000366210938
06/02/1986,163.16000366210938,163.97999572753906,162.0,162.02999877929688
06/03/1986,162.02999877929688,162.22999572753906,161.3699951171875,162.11000061035156
06/04/1986,162.11000061035156,163.08999633789062,161.39999389648438,161.8249969482422
06/05/1986,161.8249969482422,162.80999755859375,161.7550048828125,162.36000061035156
06/06/1986,162.36000061035156,162.90499877929688,161.88499450683594,161.88499450683594
06/09/1986,161.88499450683594,161.97999572753906,158.2100067138672,158.61000061035156
06/10/1986,158.60499572753906,158.6999969482422,157.1750030517578,158.10499572753906
06/11/1986,158.10499572753906,160.0800018310547,158.10499572753906,160.03500366210938
06/12/1986,160.03500366210938,161.0449981689453,159.9499969482422,160.36500549316406
06/13/1986,160.36500549316406,162.52999877929688,160.3300018310547,162.35499572753906
06/16/1986,162.35499572753906,162.9250030517578,160.625,160.8000030517578
06/17/1986,160.8000030517578,161.2050018310547,158.42999267578125,158.5749969482422
06/18/1986,158.5749969482422,158.6649932861328,156.86500549316406,158.47999572753906
06/19/1986,158.47999572753906,160.13999938964844,158.2949981689453,159.27999877929688
06/20/1986,159.27999877929688,159.7100067138672,158.2949981689453,159.5850067138672
06/23/1986,159.5850067138672,160.5800018310547,159.35499572753906,159.55499267578125
06/24/1986,159.55499267578125,161.10000610351562,159.42999267578125,160.8000030517578
06/25/1986,160.8000030517578,162.52000427246094,160.8000030517578,162.0
06/26/1986,162.0,162.2550048828125,161.375,161.72000122070312
06/27/1986,161.72000122070312,162.05499267578125,161.2050018310547,161.61500549316406
06/30/1986,161.61500549316406,163.07000732421875,161.53500366210938,162.61500549316406
07/01/1986,162.61500549316406,163.61500549316406,162.61500549316406,163.3249969482422
07/02/1986,163.3249969482422,164.1999969482422,163.32000732421875,163.9600067138672
07/03/1986,163.9600067138672,164.55999755859375,163.60000610351562,164.51499938964844
07/07/1986,164.51499938964844,164.5449981689453,157.58999633789062,157.625
07/08/1986,157.625,157.625,152.42999267578125,153.25999450683594
07/09/1986,153.25999450683594,155.64999389648438,153.1699981689453,155.41000366210938
07/10/1986,155.41000366210938,156.34500122070312,153.14500427246094,154.2899932861328
07/11/1986,154.2899932861328,154.44500732421875,152.72500610351562,152.85499572753906
07/14/1986,152.85499572753906,152.9199981689453,149.00999450683594,149.28500366210938
07/15/1986,149.28500366210938,149.28500366210938,145.32000732421875,146.2550048828125
07/16/1986,146.2550048828125,148.4499969482422,146.2550048828125,147.39500427246094
07/17/1986,147.39500427246094,148.75,147.2550048828125,148.46499633789062
07/18/1986,148.46499633789062,148.52499389648438,146.47999572753906,147.75999450683594
07/21/1986,147.75999450683594,147.94500732421875,146.7949981689453,147.0749969482422
07/22/1986,147.0749969482422,148.1649932861328,146.5850067138672,147.40499877929688
07/23/1986,147.40499877929688,148.01499938964844,147.1199951171875,147.1750030517578
07/24/1986,147.1750030517578,148.15499877929688,146.97999572753906,147.27999877929688
07/25/1986,147.27999877929688,148.4149932861328,147.27999877929688,148.25999450683594
07/28/1986,148.25999450683594,148.73500061035156,145.21499633789062,145.5050048828125
07/29/1986,145.5050048828125,145.57000732421875,144.03500366210938,144.2050018310547
07/30/1986,144.2050018310547,144.6699981689453,142.72999572753906,144.52000427246094
07/31/1986,144.5850067138672,145.61000061035156,144.56500244140625,144.7050018310547
08/01/1986,144.7050018310547,145.76499938964844,144.0050048828125,144.19000244140625
08/04/1986,144.19000244140625,144.19000244140625,141.64500427246094,142.52499389648438
08/05/1986,142.52499389648438,142.91000366210938,141.75,141.86000061035156
08/06/1986,141.86000061035156,141.86000061035156,140.3000030517578,140.5449981689453
08/07/1986,140.5449981689453,141.47000122070312,140.17999267578125,140.69500732421875
08/08/1986,140.69500732421875,142.5500030517578,140.69500732421875,142.2949981689453
08/11/1986,142.2949981689453,145.51499938964844,142.2949981689453,145.44000244140625
08/12/1986,145.44000244140625,147.31500244140625,145.44000244140625,147.05999755859375
08/13/1986,147.05999755859375,149.44500732421875,147.05999755859375,148.8350067138672
08/14/1986,148.8350067138672,150.13999938964844,148.625,149.9949951171875
08/15/1986,150.0050048828125,150.3000030517578,149.18499755859375,149.5749969482422
08/18/1986,149.5749969482422,150.07000732421875,148.8300018310547,149.07000732421875
08/19/1986,149.07000732421875,149.0850067138672,147.97999572753906,148.59500122070312
08/20/1986,148.59500122070312,149.90499877929688,148.46499633789062,149.7550048828125
08/21/1986,149.7550048828125,150.65499877929688,149.4600067138672,150.00999450683594
08/22/1986,150.00999450683594,151.2550048828125,149.69000244140625,150.94500732421875
08/25/1986,150.94500732421875,151.11500549316406,149.77499389648438,149.91000366210938
08/26/1986,149.91000366210938,151.22999572753906,149.875,151.15499877929688
08/27/1986,151.15499877929688,152.1649932861328,151.07000732421875,152.02000427246094
08/28/1986,152.02000427246094,152.3000030517578,151.35499572753906,152.0449981689453
08/29/1986,152.0449981689453,152.55499267578125,151.69500732421875,151.6999969482422
09/02/1986,151.6999969482422,152.07000732421875,149.14999389648438,149.33999633789062
09/03/1986,149.33999633789062,149.83999633789062,148.59500122070312,149.82000732421875
09/04/1986,149.82000732421875,151.72500610351562,149.7899932861328,151.39500427246094
09/05/1986,151.39500427246094,151.90499877929688,149.5449981689453,149.6699981689453
09/08/1986,149.6699981689453,149.6699981689453,146.35000610351562,146.5500030517578
09/09/1986,146.5500030517578,147.31500244140625,145.41000366210938,145.75999450683594
09/10/1986,145.75999450683594,145.75999450683594,144.57000732421875,144.74000549316406
09/11/1986,144.74000549316406,144.74000549316406,138.4600067138672,138.4600067138672
09/12/1986,138.4600067138672,138.61500549316406,134.84500122070312,135.03500366210938
09/15/1986,135.03500366210938,135.9600067138672,134.0850067138672,134.94000244140625
09/16/1986,134.94000244140625,135.25,133.27999877929688,135.2100067138672
09/17/1986,135.2100067138672,136.99000549316406,135.05499267578125,136.38999938964844
09/18/1986,136.38999938964844,138.57000732421875,136.2949981689453,138.13499450683594
09/19/1986,138.13499450683594,138.4949951171875,137.02499389648438,138.4550018310547
09/22/1986,138.52000427246094,140.2949981689453,138.35000610351562,140.1199951171875
09/23/1986,140.1199951171875,141.05999755859375,139.0500030517578,139.56500244140625
09/24/1986,139.56500244140625,140.0749969482422,138.6649932861328,139.23500061035156
09/25/1986,137.61500549316406,137.61500549316406,137.61500549316406,137.61500549316406
09/26/1986,137.61500549316406,138.1199951171875,136.49000549316406,137.5850067138672
09/29/1986,137.5850067138672,137.5850067138672,134.81500244140625,135.53500366210938
09/30/1986,135.53500366210938,137.83999633789062,135.53500366210938,137.4949951171875
10/01/1986,137.52000427246094,139.00999450683594,137.52000427246094,138.26499938964844
10/02/1986,138.26499938964844,138.42999267578125,137.40499877929688,138.22000122070312
10/03/1986,138.22000122070312,139.3699951171875,137.66000366210938,138.55499267578125
10/06/1986,138.65499877929688,139.19000244140625,138.38999938964844,139.11500549316406
10/07/1986,139.11500549316406,139.2449951171875,137.91000366210938,138.2550048828125
10/08/1986,138.2550048828125,139.3300018310547,137.5449981689453,139.26499938964844
10/09/1986,139.2449951171875,140.14500427246094,139.02999877929688,139.1649932861328
10/10/1986,139.1649932861328,140.21499633789062,138.75999450683594,139.8699951171875
10/13/1986,139.8699951171875,140.71499633789062,139.625,140.6750030517578
10/14/1986,140.6750030517578,141.60000610351562,140.66000366210938,140.96499633789062
10/15/1986,140.96499633789062,142.22000122070312,140.7550048828125,142.10000610351562
10/16/1986,142.10000610351562,142.47999572753906,141.76499938964844,141.89999389648438
10/17/1986,141.88499450683594,142.09500122070312,140.90499877929688,141.19500732421875
10/20/1986,141.19500732421875,141.22999572753906,139.49000549316406,140.10000610351562
10/21/1986,140.10000610351562,140.47000122070312,139.3800048828125,139.9250030517578
10/22/1986,139.9250030517578,140.58999633789062,139.89999389648438,140.3000030517578
10/23/1986,140.3000030517578,142.39999389648438,140.22999572753906,142.14999389648438
10/24/1986,142.14999389648438,142.75,141.64500427246094,141.96499633789062
10/27/1986,141.96499633789062,142.2550048828125,141.25999450683594,141.75999450683594
10/28/1986,141.75999450683594,142.90499877929688,141.68499755859375,142.4949951171875
10/29/1986,142.4949951171875,143.27999877929688,142.11500549316406,143.1300048828125
10/30/1986,143.1300048828125,145.17999267578125,143.1300048828125,144.77999877929688
10/31/1986,144.77999877929688,145.17999267578125,143.7899932861328,144.47999572753906
11/03/1986,144.47999572753906,144.97000122070312,144.1199951171875,144.80999755859375
11/04/1986,144.80999755859375,146.05499267578125,144.5399932861328,145.96499633789062
11/05/1986,145.96499633789062,146.68499755859375,145.50999450683594,146.17999267578125
11/06/1986,146.18499755859375,146.22999572753906,144.63999938964844,145.41000366210938
11/07/1986,145.41000366210938,145.41000366210938,144.39999389648438,144.91000366210938
11/10/1986,144.91000366210938,145.0500030517578,143.6999969482422,144.2949981689453
11/11/1986,144.2949981689453,145.44500732421875,144.2949981689453,145.35000610351562
11/12/1986,145.35000610351562,145.9149932861328,145.02000427246094,145.5800018310547
11/13/1986,145.5800018310547,145.68499755859375,143.40499877929688,143.4149932861328
11/14/1986,143.4149932861328,143.77999877929688,142.86000061035156,143.5050048828125
11/17/1986,143.5050048828125,144.02000427246094,142.13999938964844,143.19500732421875
11/18/1986,143.19500732421875,143.6750030517578,140.625,140.66000366210938
11/19/1986,140.66000366210938,140.66000366210938,138.9550018310547,139.5449981689453
11/20/1986,139.5449981689453,141.43499755859375,139.5449981689453,141.30999755859375
11/21/1986,141.30999755859375,143.0500030517578,141.30999755859375,142.89999389648438
11/24/1986,142.89999389648438,144.63499450683594,142.77000427246094,144.4949951171875
11/25/1986,144.4949951171875,145.77000427246094,144.34500122070312,145.77000427246094
11/26/1986,145.77000427246094,146.9499969482422,145.5850067138672,146.8699951171875
11/28/1986,146.8699951171875,147.9600067138672,146.8699951171875,147.94000244140625
12/01/1986,147.94000244140625,147.94000244140625,145.6300048828125,146.85499572753906
12/02/1986,146.85499572753906,148.99000549316406,146.85499572753906,148.86500549316406
12/03/1986,148.86500549316406,150.71499633789062,148.86500549316406,150.0800018310547
12/04/1986,150.0850067138672,150.85000610351562,149.83999633789062,149.97999572753906
12/05/1986,149.97999572753906,150.375,148.69500732421875,149.0449981689453
12/08/1986,149.0449981689453,149.0449981689453,146.85000610351562,147.84500122070312
12/09/1986,147.84500122070312,147.85499572753906,146.81500244140625,146.86500549316406
12/10/1986,146.86500549316406,147.3249969482422,146.39999389648438,146.9550018310547
12/11/1986,146.9550018310547,147.39500427246094,145.6300048828125,146.0800018310547
12/12/1986,146.0749969482422,146.0749969482422,144.75,144.97999572753906
12/15/1986,144.97999572753906,144.97999572753906,142.84500122070312,144.0749969482422
12/16/1986,144.0749969482422,144.59500122070312,143.61000061035156,144.49000549316406
12/17/1986,144.49000549316406,144.4949951171875,142.9149932861328,143.0449981689453
12/18/1986,143.0449981689453,143.49000549316406,142.53500366210938,142.85499572753906
12/19/1986,142.85499572753906,144.0749969482422,142.8249969482422,143.77000427246094
12/22/1986,143.77000427246094,144.38999938964844,143.23500061035156,144.0850067138672
12/23/1986,144.0850067138672,144.2449951171875,142.39999389648438,142.80499267578125
12/24/1986,142.80499267578125,143.16000366210938,142.3249969482422,142.7949981689453
12/26/1986,142.7949981689453,143.0800018310547,142.5,142.93499755859375
12/29/1986,142.93499755859375,143.03500366210938,141.375,141.51499938964844
12/30/1986,141.51499938964844,141.7949981689453,140.94500732421875,141.52499389648438
12/31/1986,141.52499389648438,142.125,141.0449981689453,141.40499877929688
01/02/1987,141.40499877929688,143.00999450683594,141.40499877929688,142.86000061035156
01/05/1987,142.86000061035156,147.63999938964844,142.86000061035156,147.40499877929688
01/06/1987,147.40499877929688,149.0800018310547,147.40499877929688,149.05999755859375
01/07/1987,149.05999755859375,153.0850067138672,149.05999755859375,152.97500610351562
01/08/1987,152.97500610351562,155.69500732421875,152.97500610351562,155.69000244140625
01/09/1987,155.69000244140625,157.38499450683594,155.11000061035156,156.99000549316406
01/12/1987,156.99000549316406,159.42999267578125,156.60000610351562,159.30499267578125
01/13/1987,159.30499267578125,159.84500122070312,158.375,159.6199951171875
01/14/1987,159.6199951171875,162.6699981689453,159.6199951171875,162.66000366210938
01/15/1987,162.66000366210938,165.0500030517578,162.66000366210938,164.14500427246094
01/16/1987,164.14500427246094,164.1699981689453,161.63499450683594,162.51499938964844
01/19/1987,162.51499938964844,166.4550018310547,161.71499633789062,166.4550018310547
01/20/1987,166.4550018310547,168.35000610351562,166.02000427246094,166.52000427246094
01/21/1987,166.52000427246094,166.52000427246094,164.13999938964844,164.25999450683594
01/22/1987,164.25999450683594,168.0050048828125,163.44500732421875,167.94500732421875
01/23/1987,167.94500732421875,170.27499389648438,166.625,166.76499938964844
01/26/1987,166.76499938964844,166.76499938964844,163.8800048828125,164.13999938964844
01/27/1987,164.13999938964844,167.3249969482422,164.0749969482422,166.65499877929688
01/28/1987,166.65499877929688,167.77000427246094,165.99000549316406,167.625
01/29/1987,167.625,168.875,165.11000061035156,165.74000549316406
01/30/1987,165.7100067138672,166.77499389648438,164.33999633789062,166.6750030517578
02/02/1987,166.7050018310547,170.32000732421875,166.5800018310547,170.30499267578125
02/03/1987,170.30499267578125,171.72500610351562,170.30499267578125,171.55499267578125
02/04/1987,171.55499267578125,173.67999267578125,170.68499755859375,173.5
02/05/1987,173.5,175.42999267578125,173.4550018310547,174.63499450683594
02/06/1987,174.3350067138672,175.48500061035156,174.3350067138672,174.6300048828125
02/09/1987,173.22500610351562,174.6300048828125,173.22500610351562,173.625
02/10/1987,173.625,173.74000549316406,171.24000549316406,172.3249969482422
02/11/1987,172.3249969482422,176.125,172.3249969482422,175.97999572753906
02/12/1987,175.98500061035156,177.0500030517578,175.7550048828125,176.26499938964844
02/13/1987,176.26499938964844,179.30499267578125,175.7550048828125,179.06500244140625
02/17/1987,179.06500244140625,183.6750030517578,179.06500244140625,183.64999389648438
02/18/1987,183.64999389648438,184.72999572753906,180.41000366210938,181.2100067138672
02/19/1987,181.2100067138672,181.375,178.89500427246094,179.8699951171875
02/20/1987,179.8699951171875,179.90499877929688,178.0,178.68499755859375
02/23/1987,178.68499755859375,178.73500061035156,175.17999267578125,177.7050018310547
02/24/1987,177.7050018310547,179.2899932861328,176.98500061035156,178.94000244140625
02/25/1987,178.94000244140625,181.05499267578125,178.9199981689453,180.97000122070312
02/26/1987,180.97000122070312,183.36000061035156,180.59500122070312,182.18499755859375
02/27/1987,182.18499755859375,182.9149932861328,181.5800018310547,182.75
03/02/1987,182.75,183.38499450683594,180.98500061035156,181.06500244140625
03/03/1987,181.06500244140625,181.6649932861328,179.86500549316406,180.56500244140625
03/04/1987,180.56500244140625,183.5500030517578,180.55999755859375,183.27499389648438
03/05/1987,183.27499389648438,185.7449951171875,183.27499389648438,184.6699981689453
03/06/1987,184.6699981689453,184.8000030517578,183.39999389648438,184.28500366210938
03/09/1987,184.28500366210938,184.28500366210938,181.2949981689453,182.47500610351562
03/10/1987,182.47500610351562,184.76499938964844,182.30999755859375,184.46499633789062
